player_name,team_name,pass_danger_prob,dist,angle,forward
Marcelo Vieira da Silva Júnior,Real Madrid,0.05368385257970323,9.798979538707078,114.73430252905247,0
Samuel Castillejo Azuaga,Villarreal,0.25601098143876405,12.165525060596439,80.53767779197439,1
Harry Arter,AFC Bournemouth,0.03692916553160051,36.76139279189515,10.026037090321294,1
Kevin Linford Stewart,Liverpool,0.027119452847487534,18.246369501903654,-85.91438322002512,1
Markel Susaeta Laskurain,Athletic Club,0.11078608140057077,14.481022063376598,-39.95754893082909,1
Toni Kroos,Real Madrid,0.007223144639777942,10.756393447619885,47.2605019111413,1
Nicolás Hernán Otamendi,Manchester City,0.011688329666671307,40.30793966453756,-91.13723583463953,0
Eden Hazard,Chelsea,0.06778261961051715,9.928242543370907,-116.30696382574183,0
Enric Saborit Teixidor,Athletic Club,0.06514770413185982,5.824946351684282,-11.888658039627963,1
Gustavo Daniel Cabral Cáceres,Celta Vigo,0.009198296995119445,22.95386677664571,-112.54306100005788,0
Gary O''Neil,Norwich City,0.005955109855356088,35.52590604052203,-173.5351362542118,0
Mile Jedinak,Crystal Palace,0.01874722782502957,18.45318400710294,-4.351077951573903,1
Bacary Sagna,Manchester City,0.021972803453286494,24.575801105966004,-149.1561925868552,0
Mousa Sidi Yaya Dembélé,Tottenham Hotspur,0.04273925739779852,6.008327554319923,-161.565051177078,0
Roberto Suárez Pier,Levante UD,0.036965612003066514,23.083543922023757,-115.12185814910436,0
Jesús Navas González,Manchester City,0.14452578733861626,22.443707358633947,3.576334374997331,1
Sergio Postigo Redondo,Levante UD,0.014583483752778749,26.85609800399157,82.0810975616228,1
Gnégnéri Yaya Touré,Manchester City,0.05489402139250612,13.02497600765545,7.943471810590396,1
Lee Cattermole,Sunderland,0.0036163035740838633,13.41118935814419,-120.96375653207352,0
Ivo Daniel Ferreira Mendonca Pinto,Norwich City,0.01436933097215778,29.255085028076735,-23.14715805034177,1
Marko Dmitrović,Eibar,0.024660860081497572,61.665063042212154,-6.237584800597283,1
Karim Benzema,Real Madrid,0.02724338697534047,8.558621384311836,136.4202655463991,0
Matías Aguirregaray Guruceaga,Las Palmas,0.034160075454773536,23.891839611047125,-104.79238751959338,0
Sergi Roberto Carnicer,Barcelona,0.05880291341455472,15.0,-90.0,0
Jordi Alba Ramos,Barcelona,0.008886015060588394,13.64734406395618,24.68717372979263,1
Jordon Mutch,Crystal Palace,0.06900331768658553,19.65400722499104,58.736268305622566,1
Andrés Iniesta Luján,Barcelona,0.06423325190721654,26.15836386320827,-55.27714058141241,1
Samuel Yves Umtiti,Barcelona,0.020940658359906515,15.004665940966495,56.415839524407026,1
Francisco Alcácer García,Barcelona,0.02183530383576509,10.711675872616757,92.67542665602915,0
Hernán Daniel Santana Trujillo,Las Palmas,0.016878492134876355,6.876772498781677,-49.12759170251172,1
Joan Jordán Moreno,Eibar,0.006630114337737372,7.976214641043706,-97.92692668268961,0
Sergi Roberto Carnicer,Barcelona,0.18393999187803214,18.813824704190274,-136.29216688624993,0
David Josué Jiménez Silva,Manchester City,0.015860783017264686,21.11421322237701,81.83152137595451,1
Ivan Rakitić,Barcelona,0.05532440175789277,5.557877292636103,81.72410717292469,1
Younes Kaboul,Sunderland,0.03896155816069115,69.37449098912366,6.705011900019869,1
Claudio Ariel Yacob,West Bromwich Albion,0.0062558820351490355,23.693247983339052,-95.08496060472183,0
Daniel Amartey,Leicester City,0.006165024512853197,32.9874218453034,-104.75240341339689,0
Sergio Busquets i Burgos,Barcelona,0.080067703167629,7.023531875061159,61.97549946792968,1
Juan Manuel Mata García,Manchester United,0.07989397025999308,7.61642960973184,86.23596513509428,1
Steve Cook,AFC Bournemouth,0.003651479503212906,9.871676655968836,-13.473158112731166,1
