player_name,team_name,passes,pass_danger
Manuel Trigueros Muñoz,Villarreal,55,0.05061080906269479
Javier Eraso Goñi,Leganés,17,0.05027909165293498
Pione Sisto Ifolo Emirmija,Celta Vigo,30,0.049999253144385934
André Filipe Tavares Gomes,Barcelona,169,0.049931495888097484
Carlos Soler Barragán,Valencia,60,0.04960873496231214
Joseba Zaldúa Bengoetxea,Leganés,39,0.0489528645021166
Luciano Vietto,Valencia,13,0.04840961450734606
Enric Saborit Teixidor,Athletic Club,53,0.04663322589914019
Mario Gaspar Pérez Martínez,Villarreal,67,0.046315282794480675
Sergio García De La Fuente,Espanyol,12,0.04610380144541259
Antonio Manuel Luna Rodríguez,Levante UD,33,0.04592362884016159
Sergio Busquets i Burgos,Barcelona,1149,0.04557645464898243
Daniel Wass,Celta Vigo,42,0.045492839032320216
Lucas Digne,Barcelona,251,0.0454394506186643
Francisco Javier Guerrero Martín,Real Betis,58,0.04503427061266473
Míchel Macedo Rocha Machado,Las Palmas,67,0.044827647642310245
Daniel Carvajal Ramos,Real Madrid,61,0.04374751696394372
Jaume Vicent Costa Jordá,Villarreal,35,0.043557917298896694
Rodrigo Hernández Cascante,Villarreal,77,0.04314569899509967
Gonzalo Escalante,Eibar,39,0.042717418918378346
Nélson Cabral Semedo,Barcelona,664,0.0424045147827778
Eneko Bóveda Altube,Athletic Club,45,0.04231313195625661
Shaquell Moore,Levante UD,31,0.04191399815817943
Óscar de Marcos Arana,Athletic Club,51,0.04120146986561252
Sergio Enrich Ametller,Eibar,20,0.03967787612952738
Anaitz Arbilla Zabala,Eibar,115,0.03960186683165469
David Juncà Reñé,Eibar,42,0.03915903218900937
Daniel García Carrillo,Eibar,120,0.039044021331531
Geoffrey Kondogbia,Valencia,80,0.03897356159081273
Jefferson Andrés Lerma Solís,Levante UD,20,0.03820999531617574
Maximiliano Gómez González,Celta Vigo,11,0.03804224117495922
Unai Núñez Gestoso,Athletic Club,84,0.03800258646840904
José Andrés Guardado Hernández,Real Betis,124,0.037009012963434215
Javier Fuego Martínez,Espanyol,30,0.03658142680498021
Martín Montoya Torralbo,Valencia,37,0.036419971280729005
Gabriel Iván Mercado,Sevilla,22,0.03638056007798937
Simone Zaza,Valencia,15,0.03604047741139107
Hernán Daniel Santana Trujillo,Las Palmas,51,0.035992890212014406
Saša Lukić,Levante UD,31,0.03586473571362821
José Ignacio Fernández Iglesias,Real Madrid,59,0.035136333224801315
Unai Bustinza Martínez,Leganés,19,0.033915654044007024
Rubén Salvador Pérez Del Mármol,Leganés,44,0.03347722456366624
Oghenekaro Etebo,Las Palmas,30,0.033199457101434106
Víctor Sánchez Mata,Espanyol,54,0.03313903180495545
Raúl García Carnero,Leganés,46,0.033042443879698645
Alejandro Gálvez Jimena,Eibar,39,0.032715310932918906
Javier Fuego Martínez,Villarreal,25,0.03263494084498395
Alberto Aquilani,Las Palmas,117,0.032625181540661755
Clément Lenglet,Sevilla,33,0.031561997745609534
José Vicente Gómez Umpiérrez,Las Palmas,50,0.031311290371251924
Steven N''Kemboanza Mike Christopher Nzonzi,Sevilla,64,0.03076792139247553
Rúben Miguel Nunes Vezo,Valencia,48,0.03075274167954152
Sergi Darder Moll,Espanyol,41,0.030736412761937365
David Rodríguez Lombán,Eibar,18,0.030718462318317912
Paulo André Rodrigues de Oliveira,Eibar,39,0.030541688591078964
Alin Dorinel Toșca,Real Betis,41,0.029121657494546496
Dani Castellano Betancor,Las Palmas,25,0.02908756581526738
Sergio Ramos García,Real Madrid,97,0.028736451459757353
Mario Hermoso Canseco,Espanyol,22,0.02869679854439433
Matías Aguirregaray Guruceaga,Las Palmas,46,0.02820017237191288
David López Silva,Espanyol,35,0.027347367937052943
Jairo Samperio Bustara,Las Palmas,8,0.02690255540009956
Jozabed Sánchez Ruiz,Celta Vigo,49,0.026387636361039746
Antonio Barragán Fernández,Real Betis,53,0.025414356950418385
Samuel Yves Umtiti,Barcelona,816,0.025063272054812322
Javier Alejandro Mascherano,Barcelona,270,0.024885344350106524
José Manuel Arnáiz Díaz,Barcelona,3,0.02435020283387568
Erick Cathriel Cabaco Almada,Levante UD,22,0.02433790636243999
Gerard Piqué Bernabéu,Barcelona,978,0.024246491895062457
Raphaël Varane,Real Madrid,79,0.023609124126406224
Zouhair Feddal,Real Betis,98,0.023403843368057658
Alejandro Gálvez Jimena,Las Palmas,27,0.021787782760327716
Francisco Javier García Fernández,Real Betis,49,0.021643105437440618
David García Santana,Las Palmas,1,0.021433361033293817
Aymeric Laporte,Athletic Club,36,0.021381296092095756
Facundo Sebastián Roncaglia,Celta Vigo,12,0.02120214173939641
Hugo Mallo Novegil,Celta Vigo,54,0.020429262382408126
Álvaro González Soberón,Villarreal,46,0.02035202197650642
Iván Ramis Barrios,Eibar,32,0.020320848579777784
Ezequiel Marcelo Garay,Valencia,59,0.019871341682955974
Gustavo Daniel Cabral Cáceres,Celta Vigo,32,0.019744322237628627
Stanislav Lobotka,Celta Vigo,41,0.019335047875815154
Thomas Vermaelen,Barcelona,377,0.019273312740938634
Carlos Henrique Casimiro,Real Madrid,73,0.019107885142352444
Aïssa Mandi,Real Betis,109,0.018778681764902567
Edinaldo Gomes Pereira,Espanyol,11,0.018775944912983348
Mauricio Lemos Merladet,Las Palmas,47,0.018043410986737767
Sergio Postigo Redondo,Levante UD,34,0.01784818617743469
Javier López Rodríguez,Espanyol,4,0.01773667023964818
Joaquín Navarro Jiménez,Las Palmas,65,0.017439940698987456
Marko Dmitrović,Eibar,55,0.017434093730660558
Kepa Arrizabalaga Revuelta,Athletic Club,71,0.01674810058733234
Dimitrios Siovas,Leganés,18,0.0165159722941345
Gabriel Armando de Abreu,Valencia,53,0.016092039706339108
Simon Thorup Kjær,Sevilla,25,0.015874519638996987
Pau López Sabata,Espanyol,24,0.015626789589031045
Alexander Mesa Travieso,Levante UD,4,0.015307058694461702
Roberto Suárez Pier,Levante UD,10,0.015261110565303562
Iván Cuéllar Sacristán,Leganés,27,0.015102507135857172
Víctor Ruíz Torre,Villarreal,34,0.014653324260967986
Norberto Murara Neto,Valencia,49,0.014614579977163498
Diego López Rodríguez,Espanyol,24,0.0139705604367234
Andreu Fontàs Prat,Celta Vigo,41,0.013320415980698982
Sergio Asenjo Andrés,Villarreal,25,0.01277645839609869
Oier Olazábal Paredes,Levante UD,30,0.012642640467845532
Marc-André ter Stegen,Barcelona,676,0.01241083333359067
Rubén Blanco Veiga,Celta Vigo,40,0.012330998165650423
Yerry Fernando Mina González,Barcelona,5,0.01213790749245421
Keylor Navas Gamboa,Real Madrid,37,0.012088357659361835
Jasper Cillessen,Barcelona,27,0.011761207639364743
Antonio Adán Garrido,Real Betis,75,0.011194838905261083
Leandro Chichizola,Las Palmas,92,0.011059521002529061
Sergio Rico González,Sevilla,23,0.009641869935250503
