player_name,team_name,passes,pass_danger
Marco Borriello,Atalanta,218,0.08379058610627585
Gaetano Monachello,Atalanta,69,0.0837532902103375
Daniele Baselli,Torino,903,0.08330303211941037
Marco Borriello,Carpi,207,0.08324618690649456
Carlos Joaquín Correa,Sampdoria,652,0.08323817617619611
Samuele Longo,Frosinone,58,0.08318487644248038
Matteo Mancosu,Carpi,130,0.08317633031761879
Tim Matavž,Genoa,105,0.08309726333222507
Norbert Sándor Balogh,Palermo,22,0.08285547047636362
Amauri Carvalho de Oliveira,Torino,4,0.08225994178552448
Stefano Sabelli,Carpi,211,0.08223515287703022
Gonzalo Gerardo Higuaín,Napoli,943,0.08206932788406347
Gregoire Defrel,Sassuolo,583,0.08194649500649842
Omar El Kaddouri,Napoli,171,0.08191367124020554
Khouma El Hadji Babacar,Fiorentina,175,0.08111655193715306
Jules Olivier Ntcham,Genoa,535,0.0810980004878472
Uroš Đurđević,Palermo,87,0.0810713733236211
Sergio Floccari,Bologna,360,0.08089660762940354
Diego Falcinelli,Sassuolo,224,0.08070246592988403
Filip Đorđević,Lazio,338,0.08066047496217478
Afriyie Acquah,Torino,702,0.0805426379468667
Álvaro Borja Morata Martín,Juventus,518,0.08015022443738112
Matías Ariel Fernández Fernández,Fiorentina,695,0.08004174808779566
Bruno Miguel Borges Fernandes,Udinese,1135,0.07982067477816873
Fabio Quagliarella,Sampdoria,287,0.07981002692590176
Daniele Verde,Frosinone,44,0.07979349349379004
Juan Camilo Zúñiga Mosquera,Bologna,155,0.07972465776013575
Federico Mattiello,Chievo,80,0.0796782400609414
Karim Laribi,Sassuolo,281,0.07957040018196994
Mario Mandžukić,Juventus,562,0.07905462707847238
Nikola Kalinić,Fiorentina,566,0.07898737645693255
Luca Rizzo,Bologna,549,0.0789226626043792
Raphael Martinho Alves de Lima,Carpi,233,0.07889192979981242
Giampaolo Pazzini,Hellas Verona,370,0.07872964381007816
Mattia Zaccagni,Hellas Verona,19,0.07851704261476315
Filippo Costa,Chievo,73,0.07842948458465307
Boško Janković,Hellas Verona,237,0.07834848523416825
Simone Zaza,Juventus,171,0.07831708776212185
Danilo Fernando Avelar,Torino,192,0.07774354146275055
Joan Verdú Fernández,Fiorentina,160,0.07751933061496316
Luca Paganini,Frosinone,501,0.07736349990880764
Roberto Maximiliano Pereyra,Juventus,442,0.0771285577136873
Remo Freuler,Atalanta,159,0.0769859819880419
Davide Zappacosta,Torino,750,0.07688778465236787
Luca Toni,Hellas Verona,360,0.07665480275351795
