player_name,team_name,passes,pass_danger
Rubén Peña Jiménez,Eibar,61,0.05847248042785142
Jordan Lyden,Aston Villa,40,0.05839133166672088
Andrew Philip King,Leicester City,18,0.05829905934150756
Sergi Roberto Carnicer,Barcelona,968,0.05824185086093637
Marco van Ginkel,Stoke City,32,0.0582201088611465
Jordan Brian Henderson,Liverpool,65,0.057941127721102645
Jordi Alba Ramos,Barcelona,1174,0.05772209599200632
Kelechi Promise Iheanacho,Manchester City,10,0.05762052076339073
Mateo Kovačić,Real Madrid,45,0.057581658519658546
Idrissa Gana Gueye,Aston Villa,166,0.05745904269882249
Billy Jones,Sunderland,88,0.05663972382754441
Jaume Vicent Costa Jordá,Villarreal,35,0.05648563604266758
Russell Martin,Norwich City,96,0.05642272988562224
Daniel Wass,Celta Vigo,42,0.05623564785348335
Paul Dummett,Newcastle United,47,0.05591951795187048
Etienne Capoue,Watford,68,0.055832950239418006
Dídac Vilá Rosselló,Espanyol,3,0.05538221156795401
Papa Kouly Diop,Espanyol,20,0.055158489349302973
Fernando Luiz Rosa,Manchester City,84,0.05513810338954049
Danny Drinkwater,Leicester City,214,0.055102507565440544
Kyle Walker,Tottenham Hotspur,111,0.05493123432436944
Patrick van Aanholt,Sunderland,92,0.0548955486200584
Ashley Westwood,Aston Villa,146,0.05482427418775951
Cameron Brannagan,Liverpool,96,0.054764245932263034
Luciano Vietto,Valencia,13,0.054676355148658644
Vurnon Anita,Newcastle United,23,0.05466375465542428
Íñigo Martínez Berridi,Athletic Club,47,0.054148643573882
Daniel Parejo Muñoz,Valencia,141,0.05365532463237605
Gary O''Neil,Norwich City,56,0.05364874345825782
Yann Gérard M''Vila,Sunderland,163,0.05356515243658054
Ander Herrera Agüera,Manchester United,59,0.053503358093661094
Darren Fletcher,West Bromwich Albion,129,0.05342829826740855
Bacary Sagna,Manchester City,170,0.053229916095675935
Francisco Javier Guerrero Martín,Real Betis,58,0.05308145228197011
Charlie Daniels,AFC Bournemouth,170,0.05292434957819746
Celso Borges Mora,RC Deportivo La Coruña,49,0.0528984526485718
Daniel Carvajal Ramos,Real Madrid,61,0.0528059949065975
Éver Maximiliano David Banega,Sevilla,70,0.05275796675252403
Víctor Camarasa Ferrando,Real Betis,29,0.05265621194518832
Nabil El Zhar,Leganés,27,0.05231041837741923
Danny Simpson,Leicester City,67,0.05222843149225523
Brais Méndez Portela,Celta Vigo,28,0.05217038832498962
Martín Montoya Torralbo,Valencia,37,0.0521399912770774
N''Golo Kanté,Leicester City,141,0.052049627523098614
José Paulo Bezzera Maciel Júnior,Barcelona,767,0.051963493476073104
Enric Saborit Teixidor,Athletic Club,53,0.051900872935881866
