player_name,team_name,passes,pass_danger
Dong-Won Ji,Augsburg,308,0.07151891450930305
Sandro Sirigu,Darmstadt 98,28,0.07148342883231332
Gonzalo Castro Randon,Borussia Dortmund,1016,0.07145762218096217
Francisco José Rodriguez Araya,Wolfsburg,19,0.07144197348587389
Danny Vieira da Costa,Ingolstadt,807,0.07137719812928674
Sven Schipplock,Hamburger SV,257,0.07104543960670869
Marcel Risse,FC Köln,1504,0.07083286979774753
Leandro Putaro,Wolfsburg,12,0.07083207399210516
Julian Draxler,Schalke 04,116,0.0706488197090476
Alfreð Finnbogason,Augsburg,292,0.07046874218808466
Johannes van den Bergh,Hertha Berlin,98,0.07037497342410139
Nicklas Bendtner,Wolfsburg,104,0.07036424779032616
Yūya Ōsako,FC Köln,487,0.07023882851117083
Filip Mladenović,FC Köln,383,0.06995724503272081
Adelino André Vieira Freitas,Wolfsburg,1304,0.06980460915597425
Uffe Manich Bech,Hannover 96,212,0.06975553431883694
Iver Tobias Rørvik Fossum,Hannover 96,323,0.06962920783718578
Jonas Hofmann,Borussia Mönchengladbach,127,0.06943374562229264
Mark Uth,Hoffenheim,388,0.0692631287594015
Kevin Kampl,Bayer Leverkusen,1041,0.0691302835218364
Marcel Schmelzer,Borussia Dortmund,1602,0.06877416076471243
Uilson de Souza Paula Júnior,Schalke 04,1285,0.06862403773585146
Ulisses Alexandre Garcia Lopes,Werder Bremen,243,0.06858250492156218
Piotr Trochowski,Augsburg,77,0.06857796622849785
Johannes Flum,Eintracht Frankfurt,80,0.06828801916839834
Fabian Johnson,Borussia Mönchengladbach,917,0.06826212172461965
Felix Passlack,Borussia Dortmund,126,0.06805494021392744
Jiloan Hamad,Hoffenheim,126,0.06798194288684914
Josip Drmic,Hamburger SV,137,0.06795481028552033
Mitchell Weiser,Hertha Berlin,1228,0.06789854372349129
Leon Guwara,Werder Bremen,45,0.06720329192132514
Markus Suttner,Ingolstadt,618,0.06702002470369348
Younès Belhanda,Schalke 04,408,0.06697416410574421
Artem Kravets,VfB Stuttgart,180,0.0669500193443503
Philipp Ochs,Hoffenheim,246,0.06694541476576628
Marco Höger,Schalke 04,118,0.06646660234645006
Marcel Schäfer,Wolfsburg,772,0.066419942223275
Lukas Rupp,VfB Stuttgart,978,0.0658612081003016
Stefan Kießling,Bayer Leverkusen,634,0.06562321264684254
Anthony Modeste,FC Köln,618,0.06562133699828329
Marc Stendera,Eintracht Frankfurt,1078,0.06504363240121942
Miiko Martín Albornoz Inola,Hannover 96,1039,0.0649848986330573
Pierre-Michel Lasogga,Hamburger SV,491,0.06490684907615654
Halil Altıntop,Augsburg,378,0.06489024619931852
Vedad Ibišević,Hertha Berlin,571,0.06483388127900457
Jérôme Gondorf,Darmstadt 98,872,0.06458908347179262
Mevlüt Erdinç,Hannover 96,49,0.06430542969656987
Albian Afrim Ajeti,Augsburg,8,0.06425972056453715
Kevin Großkreutz,VfB Stuttgart,448,0.06399926345948209
Thiago Alcântara do Nascimento,Bayern Munich,1590,0.0638361001065339
Sebastian Jung,Wolfsburg,374,0.06376893625777288
Michael Gregoritsch,Hamburger SV,595,0.06334916286284756
Artur Sobiech,Hannover 96,415,0.06318977999851125
Tomáš Pekhart,Ingolstadt,19,0.06236270943968728
Yannick Gerhardt,FC Köln,795,0.06234084435824025
Aleksandar Ignjovski,Eintracht Frankfurt,568,0.06225498135230414
Janek Sternberg,Werder Bremen,201,0.062030417447154894
Fabian Reese,Schalke 04,3,0.061270308605678114
Daniel Brosinski,FSV Mainz 05,1362,0.06121400046841578
Giulio Donati,Bayer Leverkusen,553,0.06096070063110366
Timothy Chandler,Eintracht Frankfurt,309,0.0607396509512444
Leon Andreasen,Hannover 96,389,0.060671950438243305
Sonny Kittel,Eintracht Frankfurt,95,0.060561657222432966
Vladimír Darida,Hertha Berlin,1710,0.0604089946091292
Jan Morávek,Augsburg,177,0.059792270079249726
